Order_ID,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Pickup_Time,Weather,Traffic,Vehicle,Delivery_Time
uwge797802975,30.361281,78.068022,30.401281,78.108022,15:00:00,Cloudy,High ,scooter ,135
ongc321368056,12.939496,77.625999,13.069496,77.755999,21:55:00,Sunny,Jam ,motorcycle ,105
fyun381887108,13.027018,80.254791,13.057018,80.284791,19:40:00,Fog,Jam ,scooter ,140
drjt166777414,23.416792,85.316842,23.476792,85.376842,22:35:00,Windy,Low ,motorcycle ,130
zmhw900208294,0,0,0.09,0.09,22:45:00,Windy,Low ,motorcycle ,135
bryu592650833,12.939496,77.625999,13.029496,77.715999,22:05:00,Windy,Jam ,scooter ,135
noiy239222342,12.970324,77.645748,13.020324,77.695748,19:30:00,Sunny,Jam ,motorcycle ,205
arfc267340549,23.184992,77.417227,23.274992,77.507227,20:55:00,Windy,Jam ,scooter ,170
tiaq589250392,23.374878,85.335739,23.504878,85.465739,19:00:00,Cloudy,Medium ,motorcycle ,175
ozye885751471,17.431477,78.40035,17.471477,78.44035,14:30:00,Sunny,High ,scooter ,18
mhcp008782916,12.975996,80.221898,13.015996,80.261898,12:55:00,Fog,High ,motorcycle ,130
vznp434791739,11.003008,76.97544,11.043008,77.01544,13:50:00,Windy,High ,scooter ,85
jgxq160749194,11.02091,76.940432,11.04091,76.960432,9:05:00,Sunny,Low ,motorcycle ,130
nqdj107406558,13.058616,80.264151,13.108616,80.314151,21:45:00,Fog,Jam ,van,145
sxrq110429513,13.081878,80.248519,13.211878,80.378519,19:45:00,Fog,Jam ,motorcycle ,245
pfxx834463999,22.32,73.17,22.45,73.3,19:55:00,Windy,Jam ,motorcycle ,170
xhyr775897961,0,0,0.06,0.06,19:55:00,Sandstorms,Jam ,van,130
qapt620065284,22.552672,88.352885,22.592672,88.392885,16:25:00,Stormy,Medium ,scooter ,155
tvsb800453924,-12.352058,-76.60665,12.372058,76.62665,10:00:00,NaN,NaN ,scooter ,70
lstm049022839,10.994136,76.963303,11.054136,77.023303,18:55:00,Fog,Medium ,scooter ,95
grub684768543,12.297954,76.665169,12.307954,76.675169,9:25:00,Windy,Low ,motorcycle ,80
okix690008003,19.874103,75.368419,19.894103,75.388419,9:45:00,Sandstorms,Low ,motorcycle ,120
qulw092600442,22.538731,88.364878,22.668731,88.494878,21:15:00,Sunny,Jam ,scooter ,55
lgyn057448138,22.695207,75.866059,22.785207,75.956059,20:25:00,Stormy,Jam ,scooter ,125
cdzs984508907,22.311844,73.165081,22.391844,73.245081,21:00:00,Sunny,Jam ,motorcycle ,200
runj694291013,-25.450317,81.831681,25.510317,81.891681,21:40:00,Fog,Jam ,motorcycle ,145
cgiu577086946,26.905287,75.794592,27.035287,75.924592,22:30:00,Fog,Low ,van,145
xhmz350207730,18.530963,73.828972,18.540963,73.838972,10:00:00,Cloudy,Low ,motorcycle ,110
qwxi288156491,10.006881,76.345397,10.086881,76.425397,19:25:00,Cloudy,Jam ,motorcycle ,170
cxgo956698634,19.221315,72.862381,19.311315,72.952381,22:25:00,Cloudy,Low ,motorcycle ,210
uapm498072264,17.451976,78.385883,17.461976,78.395883,11:00:00,Sandstorms,Low ,scooter ,27
fvfe453030866,30.905562,75.832841,30.975562,75.902841,19:40:00,Stormy,Jam ,motorcycle ,270
xdrz587067698,22.753839,75.897429,22.773839,75.917429,10:55:00,Sandstorms,Low ,motorcycle ,145
lmzk613084829,0,0,0.06,0.06,0:15:00,Fog,Low ,scooter ,50
jzya092433050,12.284747,76.625861,12.414747,76.755861,20:00:00,Sandstorms,Jam ,motorcycle ,265
hkla765060049,18.55144,73.804855,18.59144,73.844855,16:25:00,Sandstorms,Medium ,motorcycle ,170
ulnx402543278,12.939496,77.625999,12.979496,77.665999,15:05:00,Cloudy,High ,van,135
atdz954767847,22.725748,75.898497,22.805747,75.978497,22:40:00,Stormy,Low ,motorcycle ,100
tttb032680092,12.914264,77.6784,13.044264,77.8084,21:35:00,Sunny,Jam ,motorcycle ,165
wijn103120809,12.299524,76.64262,12.319524,76.66262,10:00:00,Fog,Low ,scooter ,95
hnda340380881,12.975377,77.696664,13.045377,77.766664,19:50:00,Fog,Jam ,motorcycle ,235
dyvz726449687,17.410371,78.437225,17.470371,78.497225,18:25:00,Sunny,Medium ,motorcycle ,90
ajtw186321400,19.221315,72.862381,19.231315,72.872381,10:40:00,Fog,Low ,scooter ,85
wntx498838027,19.254567,72.848923,19.334567,72.928923,19:30:00,Cloudy,Jam ,motorcycle ,190
smoi764457057,12.323194,76.630583,12.333194,76.640583,12:00:00,Windy,High ,motorcycle ,120
asxx347950179,22.744648,75.894377,22.854648,76.004377,21:30:00,Windy,Jam ,scooter ,145
thuv275988997,0,0,0.04,0.04,15:10:00,Stormy,High ,scooter ,140
hpaj797810080,0,0,0.03,0.03,17:50:00,Cloudy,Medium ,scooter ,85
bplj835948432,0,0,0.13,0.13,18:15:00,Cloudy,Medium ,motorcycle ,175
jule342607051,17.429585,78.392621,17.559585,78.522621,17:45:00,Sunny,Medium ,scooter ,120
ynyl993310512,22.551084,88.354127,22.681084,88.484127,20:35:00,Stormy,Jam ,motorcycle ,135
jjzp750329111,19.207222,72.972281,19.277222,73.042281,18:40:00,Cloudy,Medium ,motorcycle ,240
nauh491274929,17.450851,78.379347,17.520851,78.449347,17:15:00,Sunny,Medium ,motorcycle ,180
gogt040760934,22.310526,73.170937,22.400526,73.260937,23:30:00,Fog,Low ,scooter ,135
jpgk726928435,11.003681,76.975525,11.023681,76.995525,11:35:00,Fog,High ,scooter ,165
jgug607810044,18.593481,73.785901,18.683481,73.875901,20:40:00,Fog,Jam ,scooter ,160
xiom039139045,19.065838,72.832658,19.175838,72.942658,22:10:00,Windy,Jam ,scooter ,135
saok722128794,18.56245,73.916619,18.60245,73.956619,16:05:00,Windy,Medium ,motorcycle ,140
rvjn148683221,26.482581,80.315628,26.612581,80.445628,22:50:00,Sandstorms,Low ,motorcycle ,115
bbwn409214373,18.536562,73.896485,18.616562,73.976485,22:55:00,Cloudy,Low ,motorcycle ,195
ommm913046409,30.895204,75.822103,30.915204,75.842103,12:05:00,Sandstorms,High ,motorcycle ,145
mrua249096824,0,0,0.08,0.08,22:00:00,Stormy,Jam ,motorcycle ,100
vrlx296809683,12.304569,76.643622,12.384569,76.723622,18:15:00,Stormy,Medium ,motorcycle ,210
rnwi830444372,22.651847,75.881991,22.741847,75.971991,17:25:00,Fog,Medium ,motorcycle ,210
puzi338686291,11.022298,76.998349,11.062298,77.038349,13:50:00,Stormy,High ,motorcycle ,110
igqc072346620,11.001852,76.976268,11.111852,77.086268,19:15:00,Windy,Medium ,scooter ,125
tmtv930664475,22.728163,75.884212,22.778163,75.934212,21:10:00,Cloudy,Jam ,scooter ,160
zczg751287432,12.979166,77.640709,13.089166,77.750709,20:30:00,Cloudy,Jam ,motorcycle ,155
gsrg157617382,13.081878,80.248519,13.121878,80.288519,12:45:00,Sandstorms,High ,scooter ,130
obks678672530,26.910262,75.783013,26.940262,75.813013,21:50:00,Sunny,Jam ,motorcycle ,265
jxzq088677580,19.875522,75.367127,20.005522,75.497127,20:50:00,Fog,Jam ,scooter ,205
vpms310313920,0,0,0.05,0.05,19:55:00,Windy,Jam ,scooter ,100
wpbq406676690,17.422819,78.449578,17.442819,78.469578,10:10:00,Stormy,Low ,motorcycle ,155
stkq697878098,11.006686,76.951736,11.136686,77.081736,19:00:00,Sandstorms,Medium ,motorcycle ,195
kjsi663713414,22.751234,75.88949,22.861234,75.99949,22:25:00,Fog,Low ,motorcycle ,125
lzbk119661412,19.055831,72.833984,19.115831,72.893984,19:05:00,Sandstorms,Medium ,scooter ,115
hchf724621040,0,0,0.05,0.05,23:30:00,Stormy,Low ,scooter ,85
nuuk484279006,0,0,0.11,0.11,20:05:00,Sunny,Jam ,scooter ,20
kevq551132022,21.170798,72.790489,21.200798,72.820489,22:50:00,Sandstorms,Low ,motorcycle ,135
lhdf669070518,25.449659,81.839744,25.559659,81.949744,22:55:00,Fog,Low ,motorcycle ,115
vono465054940,17.483216,78.552111,17.503216,78.572111,10:20:00,Sunny,Low ,motorcycle ,65
mdma084182397,13.086438,80.220672,13.096438,80.230672,9:30:00,Windy,Low ,scooter ,70
gzzm232598599,22.5491,88.400467,22.6091,88.460467,19:55:00,Windy,Jam ,scooter ,170
wxjv217513086,22.527893,88.368628,22.537893,88.378628,9:40:00,Fog,Low ,motorcycle ,100
kbgu722652088,0,0,0.07,0.07,19:25:00,Stormy,Jam ,scooter ,105
bxbe506215400,26.956431,75.776649,27.036431,75.856649,18:10:00,Fog,Medium ,motorcycle ,175
wycn517797467,17.429585,78.392621,17.439585,78.402621,12:00:00,Cloudy,High ,motorcycle ,100
zmge462629513,25.459775,81.834841,25.499775,81.874841,15:40:00,Windy,Medium ,motorcycle ,170
jkuf804144352,12.311072,76.654878,12.371072,76.714878,17:45:00,Cloudy,Medium ,motorcycle ,145
keon996101065,12.311072,76.654878,12.371072,76.714878,23:40:00,Stormy,Low ,motorcycle ,55
szmq319716340,23.354422,85.3329,23.414422,85.3929,18:45:00,Sandstorms,Medium ,motorcycle ,100
tcnp791589992,26.90519,75.810753,27.03519,75.940753,18:45:00,Sunny,Medium ,motorcycle ,90
tnhj311823173,26.902908,75.792934,26.962908,75.852934,0:15:00,Sunny,Low ,scooter ,80
ghqw690657155,22.74806,75.8934,22.75806,75.9034,9:30:00,Fog,Low ,van,75
qsze219996675,26.891191,75.802083,27.001191,75.912083,23:35:00,Windy,Low ,motorcycle ,65
fmob112211929,18.994237,72.825553,19.074237,72.905553,23:20:00,Fog,Low ,motorcycle ,105
vaea738131812,19.1093,72.825451,19.1993,72.915451,21:30:00,Sandstorms,Jam ,van,200
qoji387811100,12.970221,77.645396,13.010221,77.685396,14:15:00,Sandstorms,High ,motorcycle ,180
qrih193610931,26.913483,75.803139,27.053483,75.943139,21:30:00,Cloudy,Jam ,scooter ,220
kdoj635328532,22.722634,75.886959,22.752634,75.916959,22:30:00,Stormy,Low ,motorcycle ,31
psch179899668,23.351058,85.325731,23.431058,85.405731,20:00:00,Sunny,Jam ,motorcycle ,75
dlbj662884017,13.026279,80.174568,13.076279,80.224568,20:25:00,Sandstorms,Jam ,motorcycle ,40
qwob207561222,18.927584,72.832585,19.007584,72.912585,22:30:00,Sunny,Low ,van,215
jzhg651996027,26.910262,75.783013,27.000262,75.873013,18:55:00,Sunny,Medium ,scooter ,145
jpnx568481348,11.000762,76.981876,11.040762,77.021876,16:20:00,Sandstorms,Medium ,motorcycle ,165
krnm443650850,26.849596,75.800512,26.899596,75.850512,21:15:00,Sunny,Jam ,scooter ,90
voun300113352,18.530963,73.828972,18.610963,73.908972,19:05:00,Sandstorms,Medium ,scooter ,115
jjya299810159,22.311358,73.164798,22.331358,73.184798,9:15:00,Sandstorms,Low ,motorcycle ,20
ppwy939118496,12.323194,76.630583,12.383194,76.690583,22:35:00,Cloudy,Low ,motorcycle ,95
gkeq989550992,12.906229,77.596791,13.016229,77.706791,20:15:00,Sandstorms,Jam ,motorcycle ,195
dxoe380581524,0,0,0.05,0.05,17:55:00,Windy,Medium ,scooter ,150
mnxn884371946,23.359033,85.325347,23.379033,85.345347,11:25:00,Cloudy,High ,motorcycle ,115
hgze187877036,17.431477,78.40035,17.541477,78.51035,19:05:00,Fog,Medium ,motorcycle ,240
igfd148630989,12.939496,77.625999,12.959496,77.645999,9:05:00,Sunny,Low ,motorcycle ,80
eqjp450810876,17.411028,78.329645,17.451028,78.369645,14:00:00,Windy,High ,motorcycle ,30
fsxb492661748,13.066762,80.251865,13.196762,80.381865,0:10:00,Stormy,Low ,van,60
lccf694383483,30.342509,78.061187,30.482509,78.201187,22:00:00,Windy,Jam ,scooter ,135
uzxi564934786,26.483672,80.320708,26.573672,80.410708,23:05:00,Fog,Low ,motorcycle ,130
gdcc440517225,18.55144,73.804855,18.57144,73.824855,9:30:00,Cloudy,Low ,motorcycle ,20
oejm902436677,12.978453,77.643685,13.008453,77.673685,17:55:00,Cloudy,Medium ,motorcycle ,105
bfkg618654707,27.158822,78.045359,27.268822,78.155359,23:35:00,Fog,Low ,motorcycle ,185
ofzz254197880,26.90294,75.793007,26.98294,75.873007,22:40:00,Stormy,Low ,motorcycle ,115
syrb504533999,15.49395,73.827423,15.60395,73.937423,23:10:00,Cloudy,Low ,motorcycle ,180
wnyt916507616,19.131141,72.813074,19.14114,72.823074,10:30:00,Stormy,Low ,scooter ,120
ywpy115272603,11.016298,76.972076,11.046298,77.002076,22:30:00,Sunny,Low ,motorcycle ,105
lxbd042201836,12.337978,76.616792,12.397978,76.676792,20:15:00,Fog,Jam ,scooter ,125
ubra295427339,0,0,0.05,0.05,17:40:00,Fog,Medium ,motorcycle ,60
ozfn023859974,22.753659,75.903365,22.843659,75.993365,21:30:00,Sandstorms,Jam ,motorcycle ,210
styg587460022,12.310972,76.659264,12.370972,76.719264,18:35:00,Stormy,Medium ,motorcycle ,95
dbzs987064853,26.849596,75.800512,26.899596,75.850512,21:25:00,Windy,Jam ,van,90
zrof829886012,12.934365,77.616155,12.944365,77.626155,8:45:00,Fog,Low ,van,75
hqjo638987385,22.725748,75.898497,22.815748,75.988497,20:00:00,Sandstorms,Jam ,motorcycle ,135
exiw191810888,19.22384,72.841347,19.35384,72.971347,22:40:00,Fog,Low ,motorcycle ,200
upzd230219093,0,0,0.11,0.11,21:35:00,Cloudy,Jam ,motorcycle ,150
nxra247275552,22.695207,75.866059,22.715207,75.886059,9:20:00,Cloudy,Low ,motorcycle ,140
jvvs488718852,11.000762,76.981876,11.090762,77.071876,17:25:00,Fog,Medium ,motorcycle ,135
gepg093716321,18.53408,73.89852,18.59408,73.95852,21:55:00,Sandstorms,Jam ,motorcycle ,120
lbmf598197743,10.994136,76.963303,11.044136,77.013303,17:45:00,Cloudy,Medium ,motorcycle ,80
jwpu705140378,26.473698,80.352677,26.543698,80.422677,18:15:00,Fog,Medium ,scooter ,200
iyck095436784,22.760072,75.892574,22.810072,75.942574,19:35:00,Sunny,Jam ,van,80
wlvm828622601,22.538999,88.322337,22.608999,88.392336,22:25:00,Sandstorms,Low ,scooter ,12
gcxo578418810,0,0,0.03,0.03,18:50:00,Cloudy,Medium ,motorcycle ,65
vwhf667795438,12.972793,80.249982,12.982793,80.259982,9:20:00,Fog,Low ,motorcycle ,17
tdgy050946960,12.934365,77.616155,12.964365,77.646155,21:25:00,Sunny,Jam ,motorcycle ,95
gbhv126827622,13.049645,80.242268,13.099645,80.292268,21:00:00,Sunny,Jam ,scooter ,100
byuz199136633,22.526461,88.364453,22.546461,88.384453,9:20:00,Stormy,Low ,scooter ,28
nyke981152863,25.450329,81.834279,25.520329,81.904279,23:55:00,Sandstorms,Low ,scooter ,21
vndo369529097,21.170096,72.789122,21.180096,72.799122,10:45:00,Windy,Low ,motorcycle ,85
yxhi412775541,12.934179,77.615797,12.984179,77.665797,19:40:00,Stormy,Jam ,scooter ,140
ucdn332008537,18.593481,73.785901,18.623481,73.815901,23:45:00,Stormy,Low ,motorcycle ,65
ynlz824240565,12.970324,77.645748,13.020324,77.695748,18:20:00,Cloudy,Medium ,motorcycle ,95
yszi684851875,23.359033,85.325347,23.399033,85.365347,15:05:00,Cloudy,High ,motorcycle ,100
fxgs203063170,18.554382,73.798206,18.624382,73.868206,22:30:00,Windy,Low ,scooter ,80
itoj919408215,11.003669,76.976494,11.033669,77.006494,19:35:00,Cloudy,Jam ,scooter ,100
smlr911913855,22.311603,73.165012,22.421603,73.275012,20:35:00,Stormy,Jam ,van,155
mtyg952021330,22.745049,75.892471,22.835049,75.982471,23:50:00,Sunny,Low ,motorcycle ,135
xszz110938012,21.157735,72.768778,21.287735,72.898778,18:40:00,Sandstorms,Medium ,motorcycle ,125
evlv591279627,26.910262,75.783013,27.050262,75.923013,22:45:00,Windy,Low ,scooter ,90
zpdc490312124,26.956431,75.776649,27.086431,75.906649,21:20:00,Sunny,Jam ,scooter ,110
amcm307073133,12.98041,77.640489,13.05041,77.710489,17:15:00,Windy,Medium ,motorcycle ,125
yxzp714134058,18.516216,73.842527,18.606216,73.932527,17:35:00,Fog,Medium ,motorcycle ,200
nxeu998090838,17.426228,78.407495,17.556228,78.537495,18:15:00,Stormy,Medium ,motorcycle ,120
hxww735374363,11.003681,76.975525,11.133681,77.105525,20:05:00,Sandstorms,Jam ,motorcycle ,250
sncc435123357,12.284747,76.625861,12.294747,76.635861,12:05:00,Cloudy,High ,motorcycle ,140
wifw873430412,18.994237,72.825553,19.034237,72.865553,13:25:00,Fog,High ,motorcycle ,135
moyh760051262,23.39925,85.390464,23.46925,85.460464,18:10:00,Windy,Medium ,scooter ,105
owpf107206045,0,0,0.13,0.13,22:30:00,Fog,Low ,van,140
vfne967982955,11.021278,76.995017,11.041278,77.015017,10:05:00,Stormy,Low ,motorcycle ,85
ndld278533457,21.186438,72.794115,21.236438,72.844115,20:45:00,Windy,Jam ,motorcycle ,165
jijq741574955,17.431668,78.408321,17.451668,78.428321,11:35:00,Windy,High ,scooter ,120
znfq015542933,23.357804,85.325146,23.407804,85.375146,21:15:00,Windy,Jam ,motorcycle ,130
gbxt499568558,17.431477,78.40035,17.561477,78.53035,17:35:00,Windy,Medium ,motorcycle ,95
gghw566502663,22.553227,88.353273,22.633227,88.433273,22:40:00,Cloudy,Low ,motorcycle ,42
ppsx954907454,19.003517,72.82765,19.043517,72.86765,12:55:00,Sandstorms,High ,motorcycle ,245
zdzs945116149,30.895817,75.813112,30.935817,75.853112,15:50:00,Cloudy,Medium ,motorcycle ,160
xorl336188004,12.939496,77.625999,12.949496,77.635999,9:55:00,Fog,Low ,motorcycle ,50
hevb265031822,12.311072,76.654878,12.381072,76.724878,19:15:00,Windy,Medium ,motorcycle ,130
nyfd228350650,13.081878,80.248519,13.131878,80.298519,20:10:00,Windy,Jam ,motorcycle ,160
zfsw922890913,22.577821,88.400581,22.707821,88.530581,18:10:00,Fog,Medium ,motorcycle ,225
qysd279509654,0,0,0.06,0.06,19:25:00,Stormy,Jam ,scooter ,155
lrrn777743168,13.086438,80.220672,13.096438,80.230672,11:45:00,Windy,High ,motorcycle ,150
vrav842805484,18.530963,73.828972,18.610963,73.908972,20:15:00,Cloudy,Jam ,scooter ,220
irez683551065,11.003681,76.975525,11.013681,76.985525,9:30:00,Fog,Low ,scooter ,80
hghb685232022,12.325461,76.632278,12.365461,76.672278,13:50:00,Stormy,High ,motorcycle ,90
zydl132971734,11.003008,76.97544,11.013008,76.98544,9:10:00,Sunny,Low ,scooter ,55
omow908876751,18.55144,73.804855,18.68144,73.934855,23:30:00,Fog,Low ,motorcycle ,150
xuit339525418,18.543626,73.905101,18.673626,74.035101,22:15:00,Sunny,Jam ,motorcycle ,60
qjxe906305492,12.913041,77.683237,12.953041,77.723237,13:20:00,Sandstorms,High ,scooter ,160
eukz429725395,22.31279,73.170283,22.44279,73.300283,22:55:00,Cloudy,Low ,motorcycle ,140
wcme565373266,23.355164,85.324097,23.465164,85.434097,22:40:00,Cloudy,Low ,scooter ,185
gbpq630485976,22.732225,75.874765,22.822225,75.964765,22:30:00,Stormy,Low ,scooter ,28
kucj688633722,22.751857,75.866699,22.831857,75.946699,17:40:00,Cloudy,Medium ,scooter ,170
dusj709972309,26.766536,75.837333,26.836536,75.907333,19:25:00,Fog,Jam ,motorcycle ,180
whbz695724721,21.160437,72.774209,21.250437,72.864209,23:40:00,Stormy,Low ,motorcycle ,50
hpqj012278830,0,0,0.13,0.13,17:15:00,Fog,Medium ,motorcycle ,185
wiru450325550,17.426228,78.407495,17.486228,78.467495,23:05:00,Sandstorms,Low ,motorcycle ,155
nbmf350870972,22.761593,75.886362,22.791593,75.916362,21:10:00,Stormy,Jam ,scooter ,55
ooqx085495219,12.978453,77.643685,13.108453,77.773685,23:00:00,Cloudy,Low ,motorcycle ,175
tlzs262718274,21.149834,72.778666,21.239834,72.868666,18:55:00,Stormy,Medium ,scooter ,130
nagz251497461,19.120083,72.907385,19.130083,72.917385,9:30:00,Sunny,Low ,motorcycle ,145
oetr951770082,21.17106,72.789292,21.20106,72.819292,22:15:00,Fog,Jam ,motorcycle ,100
ikmy968029348,27.16185,78.040165,27.20185,78.080165,14:05:00,Windy,High ,motorcycle ,180
nrer230346234,12.972532,77.608179,13.052532,77.688179,22:55:00,Fog,Low ,motorcycle ,145
zgkm251317448,17.431668,78.408321,17.481668,78.458321,19:55:00,Fog,Jam ,motorcycle ,135
kaoj810098995,13.022394,80.242439,13.032394,80.252439,11:15:00,Stormy,High ,scooter ,29
eqwq850498922,23.359407,85.325055,23.389407,85.355055,21:00:00,Stormy,Jam ,motorcycle ,85
wtsi239669653,12.337978,76.616792,12.417978,76.696792,20:55:00,Windy,Jam ,motorcycle ,190
byvw299869734,30.359722,78.067079,30.439722,78.147079,20:30:00,Stormy,Jam ,motorcycle ,205
fqff433364747,-26.49095,80.318656,26.53095,80.358656,13:10:00,Cloudy,High ,motorcycle ,100
vnvf973199311,26.913726,75.75282,27.023726,75.86282,17:45:00,Fog,Medium ,scooter ,190
lexh561348137,12.949934,77.699386,13.029934,77.779386,19:05:00,Sandstorms,Medium ,motorcycle ,160
ddzv949486558,12.972532,77.608179,13.082532,77.718179,19:50:00,Stormy,Jam ,van,145
fplq336504367,0,0,0.11,0.11,23:55:00,Sunny,Low ,van,19
mrjk286419068,18.546258,73.904337,18.616258,73.974337,22:05:00,Sunny,Jam ,motorcycle ,180
fqna861393589,13.026279,80.174568,13.106279,80.254568,20:45:00,Stormy,Jam ,motorcycle ,175
twhv487293915,18.546258,73.904337,18.616258,73.974337,23:20:00,Sandstorms,Low ,motorcycle ,85
zfdv091777071,12.323978,76.627961,12.373978,76.677961,23:15:00,Sunny,Low ,motorcycle ,125
hucu612316176,19.876428,75.364792,19.896428,75.384792,9:10:00,Windy,Low ,scooter ,145
dqpm652217306,21.157729,72.768726,21.247729,72.858726,21:15:00,Stormy,Jam ,scooter ,120
cfwx749215851,21.186608,72.794136,21.256608,72.864136,22:40:00,Sandstorms,Low ,van,125
qdmd977975441,17.426228,78.407495,17.466228,78.447495,13:45:00,Sunny,High ,motorcycle ,120
eddg433605983,0,0,0.13,0.13,18:50:00,Stormy,Medium ,van,135
rshq423827044,18.516216,73.842527,18.546216,73.872527,20:05:00,Cloudy,Jam ,scooter ,170
fmsk647949881,23.359194,85.325447,23.449194,85.415447,17:25:00,Cloudy,Medium ,scooter ,185
tenq639481743,13.066762,80.251865,13.116762,80.301865,22:50:00,Fog,Low ,motorcycle ,14
jxbk775540671,22.725835,75.887648,22.835835,75.997648,19:10:00,Sandstorms,Medium ,motorcycle ,100
alwb941174831,26.905287,75.794592,26.945287,75.834592,12:50:00,Sandstorms,High ,motorcycle ,85
takm498174084,19.876106,75.340775,19.926106,75.390775,22:45:00,Sunny,Low ,van,65
bkkx967867895,0,0,0.03,0.03,20:15:00,Windy,Jam ,scooter ,135
jnwi453180585,12.906229,77.596791,13.016229,77.706791,20:55:00,Stormy,Jam ,motorcycle ,200
jsza800558769,22.514688,88.393294,22.624688,88.503294,22:00:00,Cloudy,Jam ,motorcycle ,195
twll709571789,21.149669,72.772629,21.189669,72.812629,17:15:00,Cloudy,Medium ,motorcycle ,135
zywr074190982,12.972793,80.249982,12.982793,80.259982,10:00:00,Sandstorms,Low ,motorcycle ,80
eycj408795668,11.025083,77.015393,11.155083,77.145393,20:35:00,Fog,Jam ,motorcycle ,41
xtyi495248689,22.32,73.17,22.45,73.3,20:10:00,Fog,Jam ,scooter ,220
pkut225116952,27.158822,78.045359,27.228822,78.115359,22:05:00,Sandstorms,Jam ,motorcycle ,175
unvu682651092,26.913987,75.752891,26.953987,75.792891,12:30:00,Sunny,High ,motorcycle ,220
qfcy053716228,12.949934,77.699386,13.019934,77.769386,18:10:00,Windy,Medium ,motorcycle ,115
mpnb283435211,17.431668,78.408321,17.461668,78.438321,23:25:00,Stormy,Low ,motorcycle ,165
iznq032796718,23.359033,85.325347,23.369033,85.335347,11:05:00,Sandstorms,Low ,motorcycle ,110
ifvn769224573,26.892312,75.806896,26.902313,75.816896,8:45:00,Sunny,Low ,van,50
tfls218616649,17.426228,78.407495,17.456228,78.437495,18:15:00,Cloudy,Medium ,scooter ,15
